"seq.id","rule.id","assignment.id","worker.id","exs","gloss"
"6e119de","suffix-s","3M81GAB8A0J71SN5QOMCRQ8E2WNQBP","7eeb934","""horse"" - ‖ ""horses"" + ‖ ""this"" + ‖ ""that"" - ‖ ""123456s"" + ‖ ""123456d"" -","This rule is apparently that the string must end with an 's'."
"a33a11b","zip-code","3M81GAB8A0J71SN5QOMCRQ8E2WNQBP","7eeb934","""15485"" + ‖ ""15485a"" - ‖ ""abcde"" - ‖ ""abcdef"" - ‖ ""12654"" + ‖ ""84565"" + ‖ ""54156"" + ‖ ""1565"" - ‖ ""545"" - ‖ ""54"" - ‖ ""5"" - ‖ ""545654"" -","This rule is that the string must be five characters long, and must only include numbers (no letters)."
"c8cecf0","delimiters","3M81GAB8A0J71SN5QOMCRQ8E2WNQBP","7eeb934","""[10008]"" +","The string can only include numbers (no letters), and must be a minimum of five characters long.  The string must be included in brackets."
"db12c41","3a","3M81GAB8A0J71SN5QOMCRQ8E2WNQBP","7eeb934","""aaaaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaa"" + ‖ ""aa"" - ‖ ""a"" -","This rule is that the string can only include lower case 'a', and the string must be a minimum of three characters long."
"1dc006e","zip-code","3MAOD8E57QATBYDEFSMDCT41GOOXNI","75be469","""35487"" + ‖ ""354871"" - ‖ ""asdef"" - ‖ ""1257"" -","I don't know."
"49bb605","delimiters","3MAOD8E57QATBYDEFSMDCT41GOOXNI","75be469","""[3409345]"" + ‖ ""[happy]"" + ‖ ""32509]"" - ‖ ""[happy"" -","any string of numbers and/or letters in square brackets"
"d2f7661","3a","3MAOD8E57QATBYDEFSMDCT41GOOXNI","75be469","""aaa"" + ‖ ""ads"" - ‖ ""sss"" - ‖ ""d2daaa"" - ‖ ""a2a2a"" - ‖ ""aaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""22222222222"" -","any string of  a's that are 3 or more?"
"f9e86c3","suffix-s","3MAOD8E57QATBYDEFSMDCT41GOOXNI","75be469","""almostanythinggoes"" + ‖ ""xxxxxxxxxxxxxxxxxxxs"" + ‖ ""jhfd8934bndfsu889s"" + ‖ ""xs"" + ‖ ""&fds&hFF4jfdhF9347^zs"" +","any string of numbers and/or letters?"
"82b570d","suffix-s","3MAOD8E57QATBYDEFSMDCT41GPONXA","f8abfd1","""letters"" + ‖ ""letter"" -","The string is 7 letters."
"844609e","delimiters","3MAOD8E57QATBYDEFSMDCT41GPONXA","f8abfd1","""[hhfagh]"" + ‖ ""[&*%&%^]"" + ‖ ""*&*^&]"" - ‖ ""[gfkfktf"" -","The characters in the string need to be non-numerical and within brackets."
"f29e6ff","3a","3MAOD8E57QATBYDEFSMDCT41GPONXA","f8abfd1","""aaaaaa"" + ‖ ""aaaaaaaa"" + ‖ ""aaaa"" + ‖ ""aaa"" + ‖ ""aaaaaaaaaaaaaa"" + ‖ ""aa"" - ‖ ""aaA"" - ‖ ""aaAAAAA"" - ‖ ""AaAAAAaAAA"" - ‖ ""aaHHHRW%"" - ‖ ""a"" -","The string must consist of 3 or more lower-case ""a's"""
"f29e6ff","zip-code","3MAOD8E57QATBYDEFSMDCT41GPONXA","f8abfd1","""12345"" + ‖ ""56789"" + ‖ ""13579"" + ‖ ""24684"" + ‖ ""98324"" + ‖ ""abcde"" - ‖ ""123456"" - ‖ ""1234a"" - ‖ ""a4567"" - ‖ ""1357911"" -","The string is 5 positive numbers."
"3808bfe","suffix-s","3MB8LZR5BFTX3YBM4WR997SAFL9LKH","6deae11","""dogs"" + ‖ ""cat"" -","minimum 4 characters"
"96ed36e","zip-code","3MB8LZR5BFTX3YBM4WR997SAFL9LKH","6deae11","""1"" - ‖ ""12"" - ‖ ""123"" - ‖ ""1234"" - ‖ ""12345"" + ‖ ""123456"" - ‖ ""12349"" + ‖ ""23435"" + ‖ ""123a2"" -","5 characters long and only numeric"
"b2614f0","3a","3MB8LZR5BFTX3YBM4WR997SAFL9LKH","6deae11","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaaaaaa"" +","minimum 3 characters"
"ebda6ed","delimiters","3MB8LZR5BFTX3YBM4WR997SAFL9LKH","6deae11","""[123456]"" + ‖ ""[ABCDEFGH]"" + ‖ ""[A1B2C3D4F5]"" + ‖ ""123456"" - ‖ ""ABCDEFGH"" - ‖ ""A1B2C3D4F5"" -","must be encapsulated by brackets"
"13ab615","zip-code","3MB8LZR5BFTX3YBM4WR997SAFLAKLH","93cc9f6","""12345"" + ‖ ""56843"" + ‖ ""xk8ehi3838383"" - ‖ ""74747474746776474"" -","Strings that are 5 characters long are accepted."
"6f2ca8f","delimiters","3MB8LZR5BFTX3YBM4WR997SAFLAKLH","93cc9f6","""[hello]"" +","An english word in square brackets."
"c09faf8","3a","3MB8LZR5BFTX3YBM4WR997SAFLAKLH","93cc9f6","""aaaa"" + ‖ ""aaa"" + ‖ ""bbb"" -","The only character allowed is ""a"", with any number of characters."
"c09faf8","suffix-s","3MB8LZR5BFTX3YBM4WR997SAFLAKLH","93cc9f6","""123ds"" + ‖ ""456gs"" +","3 numbers followed by two letters."
"13ab615","delimiters","3MD9PLUKKIEIGTDTGAAY9EKCOPMNZ7","2e49b4e","""[jdfjddj83]"" + ‖ ""[373hd93eh___uejeje]"" + ‖ ""[jdidhdhdhd"" - ‖ ""@_5454gfgfgfy]"" -","The string must start with a left bracket ""["" and end with the right bracket ""]""."
"402a4e5","zip-code","3MD9PLUKKIEIGTDTGAAY9EKCOPMNZ7","2e49b4e","""12345"" + ‖ ""63895"" + ‖ ""76343"" + ‖ ""21"" - ‖ ""4235"" - ‖ ""453876"" -","The requested string should be five numbers long."
"7632bef","3a","3MD9PLUKKIEIGTDTGAAY9EKCOPMNZ7","2e49b4e","""aaa"" + ‖ ""aaaaaa"" + ‖ ""aa"" - ‖ ""aab"" - ‖ ""bbbb"" -","The string must be at least 3 characters and must all be the lower case 'a'."
"f29e6ff","suffix-s","3MD9PLUKKIEIGTDTGAAY9EKCOPMNZ7","2e49b4e","""fj38fj498js"" + ‖ ""r5iffffkkkks"" + ‖ ""59yhkgyg7s"" + ‖ ""FJEFJISFJs"" + ‖ ""SIJF$$FES"" - ‖ ""48f94wfwh"" - ‖ ""GRSRSRSFJh"" - ‖ ""sw4wfJEHSFK"" -","I don't know"
"13ab615","3a","3MTMREQS4VI72FEZWJLMO46U8E0AWX","5858f72","""aaaaaaaa"" + ‖ ""aaaaaaaaaaaaaaaaa"" + ‖ ""xyzpdq"" - ‖ ""AA"" -","The string fits if a lower case letter is repeated multiple times. "
"49bb605","zip-code","3MTMREQS4VI72FEZWJLMO46U8E0AWX","5858f72","""35164"" + ‖ ""72755"" + ‖ ""54f64"" - ‖ ""256334"" - ‖ ""84982"" +","I don't know "
"6f2ca8f","delimiters","3MTMREQS4VI72FEZWJLMO46U8E0AWX","5858f72","""[hello]"" +","The string can be in two brackets."
"ebda6ed","suffix-s","3MTMREQS4VI72FEZWJLMO46U8E0AWX","5858f72","""123456s"" + ‖ ""123456"" - ‖ ""A1B2C3D4F5s"" + ‖ ""A1B2C3D4F5"" -","The string must end with a letter. "
"0e0608d","delimiters","3MYYFCXHJ37W348I8D7DPYY6MIY4G5","bf843ff","""[sjf6s]"" + ‖ ""[skfhme5"" - ‖ ""ksuen]"" - ‖ ""[ABC123]"" + ‖ ""[12345]"" + ‖ ""485jdns"" -","it has to have beginning and end brackets around the characters"
"3808bfe","zip-code","3MYYFCXHJ37W348I8D7DPYY6MIY4G5","bf843ff","""25987"" + ‖ ""587967456"" - ‖ ""21783"" +","has to be 5 numbers"
"7db670e","3a","3MYYFCXHJ37W348I8D7DPYY6MIY4G5","bf843ff","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaaaaaaaa"" + ‖ ""abc"" -","the string has to be a sequence of a repeated letter"
"c09faf8","suffix-s","3MYYFCXHJ37W348I8D7DPYY6MIY4G5","bf843ff","""123ds"" + ‖ ""456gs"" +","any string of letters and or numbers is a string"
"13ab615","zip-code","3N1FSUEFL50TRKYR6N65JDV99QI4DV","f9b7300","""12345"" + ‖ ""56843"" + ‖ ""xk8ehi3838383"" - ‖ ""74747474746776474"" -","number strings five characters or less"
"402a4e5","delimiters","3N1FSUEFL50TRKYR6N65JDV99QI4DV","f9b7300","""[hello]"" + ‖ ""hello"" -","letters in between square brackets"
"db12c41","suffix-s","3N1FSUEFL50TRKYR6N65JDV99QI4DV","f9b7300","""dfsdfkjnms"" + ‖ ""12475634s"" + ‖ ""sddvcvt56743212s"" + ‖ ""dfgfgfhgfhto"" - ‖ ""ffdgddfg654"" - ‖ ""43434556789"" -","I don't know"
"ebda6ed","3a","3N1FSUEFL50TRKYR6N65JDV99QI4DV","f9b7300","""aaa"" + ‖ ""aaas"" -","A string consists of exactly 3 letters."
"6e119de","suffix-s","3N2BF7Y2VQUQ7QSZYNPRWSR7N9WHMC","55df0a1","""horse"" - ‖ ""horses"" + ‖ ""this"" + ‖ ""that"" - ‖ ""123456s"" + ‖ ""123456d"" -","The rule is there has to be an s at the end."
"844609e","3a","3N2BF7Y2VQUQ7QSZYNPRWSR7N9WHMC","55df0a1","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""^&%^%"" - ‖ ""aa"" -","It should have 3 to 5 a's in it."
"ad928f0","zip-code","3N2BF7Y2VQUQ7QSZYNPRWSR7N9WHMC","55df0a1","""47654"" + ‖ ""76543"" + ‖ ""04812"" + ‖ ""87592"" + ‖ ""345345"" - ‖ ""3568325"" - ‖ ""47845334"" - ‖ ""7656756dfg"" - ‖ ""45ef45f345fd"" - ‖ ""64831"" +","It has to have 5 numbers."
"ec8b199","delimiters","3N2BF7Y2VQUQ7QSZYNPRWSR7N9WHMC","55df0a1","""[A]"" + ‖ ""[A"" - ‖ ""A]"" - ‖ ""[]"" +","It has to have two [] to fit."
"82b570d","delimiters","3NAPMVF0ZWF37XIUBWKVQ6OF31J729","f67c98a","""[asdasd]"" + ‖ ""[]"" + ‖ ""asdasdasd"" - ‖ ""[asdasd"" - ‖ ""asdasdasd]"" -","The string must have a set of brackets where all other digits are enclosed within."
"82b570d","suffix-s","3NAPMVF0ZWF37XIUBWKVQ6OF31J729","f67c98a","""letters"" + ‖ ""letter"" -","The string needs to be a given number of digits long."
"96ed36e","zip-code","3NAPMVF0ZWF37XIUBWKVQ6OF31J729","f67c98a","""1"" - ‖ ""12"" - ‖ ""123"" - ‖ ""1234"" - ‖ ""12345"" + ‖ ""123456"" - ‖ ""12349"" + ‖ ""23435"" + ‖ ""123a2"" -","The string must be exactly five numerical digits long."
"ad928f0","3a","3NAPMVF0ZWF37XIUBWKVQ6OF31J729","f67c98a","""aaa"" + ‖ ""AAA"" - ‖ ""SSS"" - ‖ ""GGG"" - ‖ ""AaA"" - ‖ ""AAa"" - ‖ ""aaA"" - ‖ ""aaa"" + ‖ ""aaa"" + ‖ ""fff"" -","The string must have only three lowercase letters."
"7db670e","3a","3NC5L260MOMUTXM5GDG4LB4Z2UXOFZ","6e62e58","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaaaaaaaa"" + ‖ ""abc"" -","repeating of a single character  "
"d2f7661","zip-code","3NC5L260MOMUTXM5GDG4LB4Z2UXOFZ","6e62e58","""11111"" + ‖ ""44444"" + ‖ ""55555"" + ‖ ""3333"" - ‖ ""333333"" - ‖ ""33333"" + ‖ ""sefsefwefef"" - ‖ ""32t23t34t6g"" - ‖ ""$#%$^^"" - ‖ ""rrrrr"" - ‖ ""y5y5y"" - ‖ ""4444s"" -","five copies of the same number in a line "
"db12c41","delimiters","3NC5L260MOMUTXM5GDG4LB4Z2UXOFZ","6e62e58","""[12djdsnr]"" + ‖ ""[3444534]"" + ‖ ""[342423434"" - ‖ ""dfsdfsafggadf]"" -","begins and ends with brackets "
"ecba21d","suffix-s","3NC5L260MOMUTXM5GDG4LB4Z2UXOFZ","6e62e58","""dfdfs"" + ‖ ""wisconsincheese1s"" + ‖ ""trmdsf"" - ‖ ""sdsadsa"" - ‖ ""schoolnows"" +","Forms words on acronyms "
"7db670e","delimiters","3NKQQ8O39Y5S8IS6LTXNWHT381MDU3","94ebc31","""[12345]"" + ‖ ""[1a2b]"" + ‖ ""[7777zq81]"" + ‖ ""[ppp"" - ‖ ""[123"" - ‖ ""[re7a8"" -","It must be enclosed in brackets."
"a23551a","3a","3NKQQ8O39Y5S8IS6LTXNWHT381MDU3","94ebc31","""aaaaa"" + ‖ ""aaaaA"" - ‖ ""fjkh"" - ‖ ""aaaaaaaa"" + ‖ ""aa"" -","It must be made up of one character."
"ecba21d","zip-code","3NKQQ8O39Y5S8IS6LTXNWHT381MDU3","94ebc31","""48751"" + ‖ ""12523"" + ‖ ""95638"" + ‖ ""27849"" + ‖ ""39268"" + ‖ ""1411"" - ‖ ""2389"" - ‖ ""124789"" - ‖ ""12"" - ‖ ""1"" - ‖ ""127"" - ‖ ""4783961"" -","The string must be made up of only 5 digits. "
"f29e6ff","suffix-s","3NKQQ8O39Y5S8IS6LTXNWHT381MDU3","94ebc31","""fj38fj498js"" + ‖ ""r5iffffkkkks"" + ‖ ""59yhkgyg7s"" + ‖ ""FJEFJISFJs"" + ‖ ""SIJF$$FES"" - ‖ ""48f94wfwh"" - ‖ ""GRSRSRSFJh"" - ‖ ""sw4wfJEHSFK"" -","It must end in a lowercase s "
"7db670e","delimiters","3NQL1CS15R8VJ8CXMFU65O5N4YKYV8","f77c7a9","""[12345]"" + ‖ ""[1a2b]"" + ‖ ""[7777zq81]"" + ‖ ""[ppp"" - ‖ ""[123"" - ‖ ""[re7a8"" -","The string has to contain a beginning and ending bracket"
"ad928f0","3a","3NQL1CS15R8VJ8CXMFU65O5N4YKYV8","f77c7a9","""aaa"" + ‖ ""AAA"" - ‖ ""SSS"" - ‖ ""GGG"" - ‖ ""AaA"" - ‖ ""AAa"" - ‖ ""aaA"" - ‖ ""aaa"" + ‖ ""aaa"" + ‖ ""fff"" -","No capital letters fit"
"dff3ecd","zip-code","3NQL1CS15R8VJ8CXMFU65O5N4YKYV8","f77c7a9","""12345"" + ‖ ""1234"" - ‖ ""123456"" - ‖ ""abcde"" - ‖ ""23456"" + ‖ ""98765"" +","The string has to contain at least 5 numbers"
"e12e476","suffix-s","3NQL1CS15R8VJ8CXMFU65O5N4YKYV8","f77c7a9","""tales"" + ‖ ""slate"" - ‖ ""tells"" + ‖ ""s"" + ‖ ""a"" - ‖ ""rented"" - ‖ ""goals"" + ‖ ""reset"" -","i do not know"
"032d129","suffix-s","3NVC2EB65QZB7ZAE25O0MTD4DES3YH","8a90e5e","""cats"" + ‖ ""dogs"" + ‖ ""dog"" - ‖ ""cat"" -","It has to be a plural of a word, with an s at the end. "
"402a4e5","zip-code","3NVC2EB65QZB7ZAE25O0MTD4DES3YH","8a90e5e","""12345"" + ‖ ""63895"" + ‖ ""76343"" + ‖ ""21"" - ‖ ""4235"" - ‖ ""453876"" -","It has to be 5 digits long and all numbers. There doesn't have to be a pattern to the numbers. "
"51be3ed","delimiters","3NVC2EB65QZB7ZAE25O0MTD4DES3YH","8a90e5e","""[thrye]"" +","There should be a word or combination of letters or numbers in single brackets on either end. "
"96ed36e","3a","3NVC2EB65QZB7ZAE25O0MTD4DES3YH","8a90e5e","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""b"" - ‖ ""bb"" - ‖ ""bbb"" -","it should be lowercase ""a""s and there has to be at least 3 in a row. "
"032d129","3a","3O6CYIULED1RHOSX2O2DO5IOFHSUWT","3dce62b","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""bbbb"" - ‖ ""ccc"" - ‖ ""aa"" - ‖ ""a"" - ‖ ""aaab"" -","I don't know"
"0f5e5fa","suffix-s","3O6CYIULED1RHOSX2O2DO5IOFHSUWT","3dce62b","""hihos"" + ‖ ""hiho"" - ‖ ""eeeees"" + ‖ ""eeeee"" -","A string of letters that ends in s"
"51be3ed","zip-code","3O6CYIULED1RHOSX2O2DO5IOFHSUWT","3dce62b","""23654"" +","I don't know"
"76aae7a","delimiters","3O6CYIULED1RHOSX2O2DO5IOFHSUWT","3dce62b","""asdfasdfasdf"" - ‖ ""234hase234asdf"" - ‖ ""[sldfjkj1231-23]"" + ‖ ""[]"" + ‖ ""[1]"" + ‖ ""[sdf123414]"" +","begins and ends with brackets"
"82b570d","zip-code","3OE22WJIGIOMXRWBQF37WG02RIVUQD","cf15256","""1234"" - ‖ ""12345"" + ‖ ""123456"" -","I think that the rule is: The string can only contain 5 characters."
"b2614f0","suffix-s","3OE22WJIGIOMXRWBQF37WG02RIVUQD","cf15256","""43353477s"" + ‖ ""3kcn;zkespw"" - ‖ ""kdj../4s"" +","The rule is that it ends with a small ""s"""
"ecba21d","delimiters","3OE22WJIGIOMXRWBQF37WG02RIVUQD","cf15256","""[IKEA111]"" + ‖ ""[msfsfa%^]"" + ‖ ""z[mdsfsd"" - ‖ ""afsaf]"" - ‖ ""[dsadsad1"" -","The string must have an open and close brackets."
"fe23a85","3a","3OE22WJIGIOMXRWBQF37WG02RIVUQD","cf15256","""aaa"" + ‖ ""aaaaaaa"" + ‖ ""aaaaa"" + ‖ ""aaaaaaaaaaaaaaaaa"" + ‖ ""a"" - ‖ ""aa"" -","The string must contain more than three aaa characters. "
"0f5e5fa","zip-code","3OJSZ2ATDSWV6U1HTFMTODRRNBA578","e7cf610","""53567"" + ‖ ""11111"" + ‖ ""fdsdf"" - ‖ ""afafafaf"" - ‖ ""22"" - ‖ ""4424"" - ‖ ""1"" - ‖ ""ghfghfgh"" - ‖ ""55555"" + ‖ ""33333"" + ‖ ""22222"" +","Must use only numbers and be five characters long."
"49bb605","delimiters","3OJSZ2ATDSWV6U1HTFMTODRRNBA578","e7cf610","""[3409345]"" + ‖ ""[happy]"" + ‖ ""32509]"" - ‖ ""[happy"" -","String must begin and end with brackets."
"96ed36e","3a","3OJSZ2ATDSWV6U1HTFMTODRRNBA578","e7cf610","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""b"" - ‖ ""bb"" - ‖ ""bbb"" -","I thought it must be more than 3 characters but if bbb doesn't fit that doesn't work.  Maybe more than 3 characters but no more than 2 consonants in a row?"
"db12c41","suffix-s","3OJSZ2ATDSWV6U1HTFMTODRRNBA578","e7cf610","""dfsdfkjnms"" + ‖ ""12475634s"" + ‖ ""sddvcvt56743212s"" + ‖ ""dfgfgfhgfhto"" - ‖ ""ffdgddfg654"" - ‖ ""43434556789"" -","Can be any combination of letters and numbers and long as the same character does not repeat more than two times."
"032d129","3a","3OLQQLKKNSPOM8VC5P4TVX2DRZ9JEU","0cd04ef","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""bbbb"" - ‖ ""ccc"" - ‖ ""aa"" - ‖ ""a"" - ‖ ""aaab"" -","has to have more then 3 a's in it and only a's"
"a23551a","zip-code","3OLQQLKKNSPOM8VC5P4TVX2DRZ9JEU","0cd04ef","""83902"" + ‖ ""82908074"" - ‖ ""hsidk"" -","It has to be all numbers thats it"
"a33a11b","delimiters","3OLQQLKKNSPOM8VC5P4TVX2DRZ9JEU","0cd04ef","""dog"" - ‖ ""[dog]"" + ‖ ""5849"" - ‖ ""[5849]"" + ‖ ""dog586"" - ‖ ""[dog586]"" +","I dont know"
"a33a11b","suffix-s","3OLQQLKKNSPOM8VC5P4TVX2DRZ9JEU","0cd04ef","""bags"" + ‖ ""9df9f9fjs"" + ‖ ""000s"" + ‖ ""0000"" - ‖ ""cats"" + ‖ ""fd9fd9fd"" -","I dont know"
"0f5e5fa","zip-code","3ON104KXQKWS0QYINIBVB1KUG6NW4V","7863287","""53567"" + ‖ ""11111"" + ‖ ""fdsdf"" - ‖ ""afafafaf"" - ‖ ""22"" - ‖ ""4424"" - ‖ ""1"" - ‖ ""ghfghfgh"" - ‖ ""55555"" + ‖ ""33333"" + ‖ ""22222"" +","I dont know"
"3808bfe","suffix-s","3ON104KXQKWS0QYINIBVB1KUG6NW4V","7863287","""dogs"" + ‖ ""cat"" -","The string must contain at least 4 characters"
"402a4e5","delimiters","3ON104KXQKWS0QYINIBVB1KUG6NW4V","7863287","""[hello]"" + ‖ ""hello"" -","the string must contain non alphabetical characters"
"a33a11b","3a","3ON104KXQKWS0QYINIBVB1KUG6NW4V","7863287","""a"" - ‖ ""aa"" - ‖ ""aaa"" + ‖ ""aaaa"" + ‖ ""aaaa4"" - ‖ ""546"" -","the string must contain only letters and must be at least 3 characters long"
"13ab615","delimiters","3OONKJ5DKCJ4GGAPBBU82LDENW5OBH","6b9885d","""[jdfjddj83]"" + ‖ ""[373hd93eh___uejeje]"" + ‖ ""[jdidhdhdhd"" - ‖ ""@_5454gfgfgfy]"" -","needs to be in a closed bracket []"
"66584c1","suffix-s","3OONKJ5DKCJ4GGAPBBU82LDENW5OBH","6b9885d","""beads"" + ‖ ""cats"" + ‖ ""bead"" - ‖ ""cat"" -","a word needs to be plural"
"76aae7a","3a","3OONKJ5DKCJ4GGAPBBU82LDENW5OBH","6b9885d","""aaa"" + ‖ ""g123456f"" -","only one type of letter"
"7db670e","zip-code","3OONKJ5DKCJ4GGAPBBU82LDENW5OBH","6b9885d","""12345"" + ‖ ""16321"" + ‖ ""54321"" + ‖ ""1111111111"" - ‖ ""a1bh1sja1"" - ‖ ""c89an127"" - ‖ ""c423p"" -","5 numbers "
"1dc006e","suffix-s","3OS46CRSLFZT0O2RGWZEMXLU5NRV63","3f44df5","""asdfs"" + ‖ ""ojaeewhs"" + ‖ ""jiaeewhb"" - ‖ ""ytfsedfb"" - ‖ ""s"" + ‖ ""a"" -","I don't know."
"76aae7a","zip-code","3OS46CRSLFZT0O2RGWZEMXLU5NRV63","3f44df5","""12345"" + ‖ ""fjdl1253"" -","Numbers only."
"a33a11b","delimiters","3OS46CRSLFZT0O2RGWZEMXLU5NRV63","3f44df5","""dog"" - ‖ ""[dog]"" + ‖ ""5849"" - ‖ ""[5849]"" + ‖ ""dog586"" - ‖ ""[dog586]"" +","The word must be between [ ] brackets."
"ec8b199","3a","3OS46CRSLFZT0O2RGWZEMXLU5NRV63","3f44df5","""aaa"" + ‖ ""aaaa"" + ‖ ""aa"" - ‖ ""AAA"" - ‖ ""aaA"" - ‖ ""aaaA"" - ‖ ""aaaaa"" +","Only lowercase letters, and the string must have at least 3 letters."
"032d129","3a","3OS4RQUCR9FAA3XWC8BIFR40VVFBFJ","cb1f3e2","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""bbbb"" - ‖ ""ccc"" - ‖ ""aa"" - ‖ ""a"" - ‖ ""aaab"" -","It appears that a string must contain at least three characters and must be composed entirely of the letter ""a"""
"0f5e5fa","suffix-s","3OS4RQUCR9FAA3XWC8BIFR40VVFBFJ","cb1f3e2","""hihos"" + ‖ ""hiho"" - ‖ ""eeeees"" + ‖ ""eeeee"" -","It appears that all strings must contain the letter ""s"""
"51be3ed","delimiters","3OS4RQUCR9FAA3XWC8BIFR40VVFBFJ","cb1f3e2","""[thrye]"" +","It appears that a string must be contain within []."
"f29e6ff","zip-code","3OS4RQUCR9FAA3XWC8BIFR40VVFBFJ","cb1f3e2","""12345"" + ‖ ""56789"" + ‖ ""13579"" + ‖ ""24684"" + ‖ ""98324"" + ‖ ""abcde"" - ‖ ""123456"" - ‖ ""1234a"" - ‖ ""a4567"" - ‖ ""1357911"" -","It appears that the rule is that a string must contain all numbers and must be exactly five digits."
"49bb605","suffix-s","3OSWBBLG1EXKPMM1QY8AGOS72J3DXV","e579a85","""things"" + ‖ ""forces"" + ‖ ""sips"" + ‖ ""sip"" - ‖ ""try"" - ‖ ""helpfulness"" + ‖ ""helpful"" -","You have to type a word that ends with the letter s."
"82b570d","delimiters","3OSWBBLG1EXKPMM1QY8AGOS72J3DXV","e579a85","""[asdasd]"" + ‖ ""[]"" + ‖ ""asdasdasd"" - ‖ ""[asdasd"" - ‖ ""asdasdasd]"" -","You must repeat the full sequence asd over and over again. You can do this within zero, one, or two brackets on the ends."
"844609e","3a","3OSWBBLG1EXKPMM1QY8AGOS72J3DXV","e579a85","""aaa"" + ‖ ""aaaa"" + ‖ ""aaaaa"" + ‖ ""^&%^%"" - ‖ ""aa"" -","Type only the letter a, no less than 3 times."
"ecba21d","zip-code","3OSWBBLG1EXKPMM1QY8AGOS72J3DXV","e579a85","""48751"" + ‖ ""12523"" + ‖ ""95638"" + ‖ ""27849"" + ‖ ""39268"" + ‖ ""1411"" - ‖ ""2389"" - ‖ ""124789"" - ‖ ""12"" - ‖ ""1"" - ‖ ""127"" - ‖ ""4783961"" -","You need to type exactly five numbers of your choosing."
"6f2ca8f","delimiters","3OSWBBLG1EXKPMM1QY8AGOS72KMXD0","7abb6d7","""[hello]"" +","I don't know."
"7632bef","3a","3OSWBBLG1EXKPMM1QY8AGOS72KMXD0","7abb6d7","""aaa"" + ‖ ""aaaaaa"" + ‖ ""aa"" - ‖ ""aab"" - ‖ ""bbbb"" -","The string must either be only the character (a) or be a vowel, or must be a multiple of three."
"7632bef","suffix-s","3OSWBBLG1EXKPMM1QY8AGOS72KMXD0","7abb6d7","""e5tds"" + ‖ ""e5tdt"" -","Either the string can not end with the character (s), or the string can not duplicate characters."
"7632bef","zip-code","3OSWBBLG1EXKPMM1QY8AGOS72KMXD0","7abb6d7","""12345"" + ‖ ""1234"" - ‖ ""123456"" - ‖ ""123"" - ‖ ""12"" - ‖ ""34567"" + ‖ ""3456"" -","The string must consist of five characters."
"032d129","suffix-s","3OWEPKL089CZWJ7NXFIFIURDEWA7N0","fecae14","""cats"" + ‖ ""dogs"" + ‖ ""dog"" - ‖ ""cat"" -","this rule appears to be alpha characters but words this time, plural only"
"1dc006e","3a","3OWEPKL089CZWJ7NXFIFIURDEWA7N0","fecae14","""aaa"" + ‖ ""aa"" - ‖ ""aaaa"" + ‖ ""AAA"" - ‖ ""AAAA"" -","it appears to be lower case letters consisting of 3 or more characters"
"a33a11b","delimiters","3OWEPKL089CZWJ7NXFIFIURDEWA7N0","fecae14","""dog"" - ‖ ""[dog]"" + ‖ ""5849"" - ‖ ""[5849]"" + ‖ ""dog586"" - ‖ ""[dog586]"" +","this rule appears to be a mix or numeric and alpha characters but now the word can be singular with brackets along with the word and numbers together without spaces with brackets as well"
"f9e86c3","zip-code","3OWEPKL089CZWJ7NXFIFIURDEWA7N0","fecae14","""01234"" + ‖ ""00000"" + ‖ ""58432"" +","this rule appears to be numeric characters with 5 digits in the strings"
"032d129","suffix-s","3OXV7EAXLEQ9OF08WMT832TBE2G36U","4ad1f69","""cats"" + ‖ ""dogs"" + ‖ ""dog"" - ‖ ""cat"" -","A word ending in the letter s fits the rule."
"51be3ed","zip-code","3OXV7EAXLEQ9OF08WMT832TBE2G36U","4ad1f69","""23654"" +","The use of numbers fits the rule."
"76aae7a","3a","3OXV7EAXLEQ9OF08WMT832TBE2G36U","4ad1f69","""aaa"" + ‖ ""g123456f"" -","A string of repeated letters fits the rule."
"7db670e","delimiters","3OXV7EAXLEQ9OF08WMT832TBE2G36U","4ad1f69","""[12345]"" + ‖ ""[1a2b]"" + ‖ ""[7777zq81]"" + ‖ ""[ppp"" - ‖ ""[123"" - ‖ ""[re7a8"" -","A string of letters or numbers enclosed in square brackets fits the rule."
"6e119de","delimiters","3OXV7EAXLEQ9OF08WMT832TBE4Z36H","ae7e4b7","""[123456]"" + ‖ ""123456"" - ‖ ""abcdefg"" - ‖ ""[abcdefg]"" +","6 or 7 letters+numbers enclosed in parentesis"
